text,label
Nhà hàng : TOAN BEI Ẩm Thực Hàn Quốc ạ,1
Nguyễn Phương Ankk hãi vv,1
Nhìn đã thấy ko ngon rồi í,0
Phuong Thuy,1
18kg/1thùg size 1.6-1.8kg,1
"Ra big c mua chân gà cp ấy bạn, lựa chân to",1
Trịnh Như Quỳnh,1
Dũng Anh bàn ghế phát biết quán nào :))),1
"Gà rán bùi hiền đúng k
t ăn 2 lần vẫn k thẩm nổi mỳ cay ở đây",1
Nhân viên rat thái độ vs khách,1
Cơm gà bên Ceo ăn được không mọi người ???,0
Nhìn bộ bàn ghế biết ngay quán nào. Gọi 1 lần là hãi luôn. Ngày xưa ăn gà rất ngon nhưng bây giờ gà ăn cũng k ngon như xưa nữa.,2
80k 1 con ạ,1
Nhìn khác j bát cám lợn,1
Quán nào vậy ak,1
Phai Quán five star thi chỉ lên bán gà,1
fai sờ ta à :))),1
Gọi xuất cơm mà cho vào khay bê ra như khay cơm ở bệnh viện ấy.,2
Kkk. Mình gọi 1 lần và cạch k có lần t2 ăn mì cay tại quán này. Mang ra mình tưởng cải bắp xào nấu canh,0
"Hôm mình cũng gọi mì cay, bê ra mình sốc luôn ấy, cứ tưởng nấu cho lợn",1
370k/1thùg,1
gà ác hầm kèm 1 trứng lộn 99k/con,1
"Gimbab tập tạ
Đúng là đi ăn ngoài hàng lúc nàoo cũng ngon hơn nha, quán này trc e hay gọi ship mà h mở quán rùi nè các bác ơi.
Rcm ăn gim bò, thịt chiên chua ngọt.
See more",2
"=))) bẩn thì chê bẩn ,giờ bỏ tiền ra ăn là phải nhịn à?",0
Bài này theo mình chỉ nên góp ý k có j phốt cả nhiều khi quán đông thiếu nhân viên làm dịch vụ sai sót là bt k ai hoàn hảo đc kể cả bản thân mình,0
Quán này mỳ cay siêu ngon . Nước dùng đậm đà nói chung hợp với mình,2
Hôm bọn t ăn còn có nguyên miếng vảy cá trong bát cơ:))),1
Có mấy mẹ cũng bán đồ ăn mà đ cho ng ta lên tiếng vậy??,1
Best seller lòng e là lẩu tok ngon đỉnh.,2
Quán mô hình gđ - đônh khách quá chưa dọn kịp mình góp ý vs quán là dc ah .,1
"Giấy đầy sàn thì chắc có bàn vừa ăn chưa kịp dọn thôi b, giật quả tít GÓC BÓC PHỐT gay cấn thế :((",0
Đặt tiệc cưới ở đấy các món ăn đều ngon khách toàn khen,2
"Bạn phốt ẩn danh thì lgi, t cmt acc thật, ăn 1 lần ko có lần 2",1
"Phương Hoa mình ăn ngon mà cũng ok mà c nhỉ, đông chưa kịp dọn hay vấn đề gì thì góp ý với quán là xong
Hi Noodles",2
"Muốn quán sửa đổi thì phải nói luôn với quán lúc đấy chứ, âm thầm về lên bài phốt là sao hả giời",1
"Vấn đề này b nên góp ý với chủ quán , đăng lên như này hơi nhạy cảm . M cũng kdoanh hàng ăn nhiều khi trv khách đông chỉ kịp dọn và lau bàn . Chứ k thể khách đang ăn mà nv lại mang chổi ra quét rác dc . Việc nhỏ này thì nên góp ý với chủ quán b ạ",1
Trần Tuyết Mai best seller của ce mình mà bị phốt nè,1
như pà pr cho quán thì phải,1
"Trông bạn bóc phốt mà như kiểu đi mkt quán giúp ngta vậy =))), chung quy lại là lẩu không có gì đặc sắc còn lẩu quán nhà bạn ngon hơn đúng không",2
"Quán ăn mì hoặc miến thì miễn chê , nhưng vấn đề vệ sinh cũng nên mxem xét lại thật ạ . Lẩu cá nhân e thấy hơi đắt 200k mà đc mỗi 1 gói mì trong khi suất 2 người ăn , topping đạm bạc ...",1
Nhờ có phốt mới thấy mát trời ăn mì cay hợp quá nè,1
Ng Phuong Anh,1
"Ui là trời: Phốt nghe nặng nề quá. Sử dụng từ góp ý phục vụ thì chuẩn hơn. Bớt bớt soi kỹ quá đi, vì cái gì cũng cần thời gian để xử lý",2
mua tivi hóng phốt đi cả nhà :)),1
Ngân Hoàng,1
Doanh Hồng quán tủ của mình,1
1 lần gọi lẩu tok mà cái miếng mì tôm có nguyên tổ kiến trong đấy :)) chắc bỏ vào nồi n nóng quá ms bò ra đen kịt.. bảo quán đổi cho nồi khác vì trông sợ quá.. quán vào chỉ bỏ mì ra thay miếng mì mới r bê nguyên nồi cũ đó ra cho mk .. kệ nhắm mắt ăn luôn =)),2
Ko vừa ý thì thoii. Lần sau k đến nữa là xong b ạ,1
"Góp ý th bạn nma công nhận dơ thật, trc đông quá p lên t3 ngồi mà bàn nào cx bụi, xong cốc thì vứt từa lưa",1
"Để biết cứ đến 1 lần và mãi mãi... Chứ nếu đông quá cũng xin phép quét qua 1 xíu nhưng lau dọn bàn là tuyệt đối phải sạch sẽ nha.. Còn nên bật nhạc nhẹ nhàng xíu chứ k nên bật phim to quá
chắc góp ý để quán rút kinh nghiệm.. Còn ẩn danh chắc người quen",2
E nên sửa tus là: “góc góp ý”,1
vậy mà cũng bóc phốt đó hả,0
Tổ chức sn lên đây bạn . Tặng bánh kem và đecor trang trí . K vui đồ ăn k ngon k lấy tiền,2
Bóc phốt mà để ẩn danh vậy trờiii,0
"Bao giờ b góp ý với chủ quán mà nhận dc thái độ k đồng ý hay khó chịu thì b hãy lên góp ý ah , mỗi 1 cửa hàng là 1 bát cơm , có thể trong lúc bực bội bạn cảm thấy số tiền b bỏ ra k đáng vs dịch vụ sử dụng , nhưng sau đó là quán sẽ ảnh hưởng khá nhiều đ… See more",2
"Phốt dấu mặt ??? Ném đá dấu tay à , chắc làm ăn kém cỏi thấy ngta ăn lại gato rồi !!! Bản lĩnh thì bỏ ẩn danh coi ?",0
Nghe thì quen quen ko biết ăn lần nào chưa,1
"Quán đông chưa dọn kịp thì mình nói với chủ quán dọn cho cái bàn, ồn quá thì bảo chủ quán bật nhỏ đi chút. Sao ở quán không góp ý với người ta mà lại lên đây đăng bóc phốt.",0
"Quán này ngon mà, mì cay với chảo tok đều ngon
lâu lắm k ăn mưa gió nghĩ lại thèm",2
"Mk chỉ muốn ns là nhiều người bảo ko vừa ý thì góp ý, nhưng thật sự nhiều em cũng là học sinh, sinh viên hoặc nhiều bạn cũng ngại khi góp ý trực tiếp nên muốn lên đây để chia sẻ và cũng như 1 hình thức góp ý để chủ quán nếu đọc được sẽ sửa đổi. Có gì đ… See more",1
"Nhưng nhìn bên ngoài khá bẩn, bàn ghế làm tông trắng nhưng lại để bẩn đen thực sự nhìn bẩn",0
Ý là mọi lần mình đến ăn cũng ko đến nỗi v:))))),1
Không liên quan đến phốt nhưng mà có bạn Ngọc Anh bán đồ Hàn ngon và nhiều lắm ạ.,0
"Bạn nt riêng cho chủ quán cũm đc mà. Trc mình hay ăn thấy cũm ok. Ko đến nỗi. Mấy cái này thì mình nt riêng cho quán, để quán thay đổi là đc",2
"m thấy quán ngon, chỉ chủ dễ thương nhiệt tình, hoan hỉ",2
"quán ngon và sạch sẽ mà nhỉ, mình thích mì kay và lẩu tok ở đây lắm ấy",2
Quán nên cải thiện khâu vệ sinh.,1
https://s.shopee.vn/3B14Y1BFr3,1
Bạn ăn quán spon ở đường bái ấy ạ,1
Giải thưởng siêu hấp dẫn… See more,1
"Nói thật thì ăn seoul vẫn ok hơn, giá hợp lý nhiều lựa chọn mà cũng sạch sẽ mát mẻ",2
Thực ra cái giấy rác này chỉ cần góp ý là được ạ. Có khi khách vừa đứng lên thì b vào họ chưa kịp dọn. Còn ngon hay dở là tuỳ khẩu vị của mỗi người. Cá nhân mình thích đồ ở đây. B chê nhưng k có nghĩa ng khác khen là đang seeding cho quán. Ngon thì bảo… See more,2
Mong quán thấy và sửa đổi ạ,1
Nguyễn Phương Mai em ăn mãi có sao đâu nhị sao mà ngta nói quán dữ zị,1
Mỗi tội quán bạn ấy không lên sàn shopeee nên ship mất xíu phí ạ.,0
Quan nguoi ta đông . Nhieu khi cung p xi xoa thoi . Phốt n phốt kieu tây ah,1
Công nhận k biết bên trong thế nào,1
Nhưng mà tớ thấy ngon và nhiều topping nhất trong những quán tớ từng đặt về ăn.,2
"Bọn t còn gọi nhân viên lên, hỏi nhà nó có món gì lq cá không để phòng trước:))) thì đúng như rằng nó bảo k. Thế tính ra là bọn này ăn cơm xong hay gì k rửa bát mà tráng qua cho khách, xong nhân… See more",0
C góp ý chủ tus e đừng tự ái nhé.,1
Mong quán thấy và sửa đổi sao không trao đổi thẳng thắn ngay tại đó mà phải lên đây đăng bóc phốt,0
cái bọn gen Z gen W bị ngáo mxh à :)) mỗi thế cũng đăg lên phốt đc :)),1
Ngại nữa thì viết 1 bức thư ẩn danh phản ánh gửi qua đường bưu điện 1/2 ngày đến d/c quán,1
"Lại còn góc bóc phốt :))), nghe nặng nề quá chủ tus ơi, vệ sinh có thể là do đông nta chưa kịp dọn, bật to tiếng mình có thể bảo với chủ bật bé lại, còn đồ ăn thì mình thấy ngon mà. Có thể mỗi người 1 khẩu vị, nếu được thì bạn nên góp ý luôn cho quán n… See more",2
Tiến Duy b tìm được góc nào cho mình chưa,1
Vấn đề giấy đầy sàn do khách đông chưa kịp dọn thì bạn góp ý với chủ quán . Chứ đồ ăn có mất vệ sinh đâu mà bạn giật tít bóc phốt ác vậy ? Học sinh sinh viên có học mà ăn nói kiểu vậy thì cũng xem xét lại bản thân bạn nhé . Ăn được 1 nửa rồi đứng lên v… See more,0
mình hay tổ chức liên hoan cuối năm cho các bé trong lớp của con mình ở đấy. bên trên là một số menu cho cả trẻ con và ng lớn. mình thấy ăn ok đó,2
Lần đầu thấy giấy ở sàn cũng bị phốt Ngọc Ánh Nguyễn Phương Linh,1
Ngon mà nhờ :))) tại quán có c chủ với ng nhà bán thôi k thuê nv nên chắc chưa kịp dọn đó ạ . Mà thời tiết này lại nhiều ng ăn,0
Quán đông nên nh giấy đó bạn. Chứng to la pai ngon,2
"hôm sinh nhật con mình, 8 người lớn, mình gọi như này",1
Ko cần dùng từ bóc phốt. Nên dùng từ góp ý.,0
"Sao lại mang hậm hực về nhà rồi lên mạng “bóc phốt” thế ạ, mình có thể góp ý trực tiếp với chủ quán mà.",0
Thực ra b dùng từ là góp ý thì nó sẽ nhẹ nhàng và k bị nhiều ng ns hơn ấy b ạ bt cái b ns lên là đúng nma sự vc nó rất nhẹ nhàng và dễ xử lý mà b lại để bóc phốt nên cx dễ gây ý kiến trái chiều là phải thôi chứ giấy đầy sàn kín là do ngta đông khách nê… See more,0
C chủ tus có phải ních là Duong Bich Ngoc ko đấy :))),1
"Quán mới thay nhân viên, 2 bạn ấy chưa quen lúc đông khách, có gì bạn góp ý luôn với chủ nhé",2
Trần Quỳnh,1
"Đạt Nguyễn sợ quá , đi ăn thôi",0
chủ tus c bảo vệ sinh kém chứ có bảo đồ ăn bị gì đâu mà mn cứ bảo ngon hay k ngon nhie,0
"Chê gì cứ gặp chủ quán góp ý luôn , ngại gặp trực tiếp thì về gọi số hotline quán phản ánh",1
"Bác ib xin quán menu rồi chọn theo sở thích của gia đình mình. Mình ăn ở đây thấy ngon bổ rẻ, phục vụ ok",2
𝐃𝐄𝐀𝐋 𝐇𝐎𝐓 : 𝐈𝐏𝐇𝐎𝐍𝐄 𝐀𝐈… See more,1
:)) có đợt ăn khoai tây chiên dính cả ruồi muỗi chiên cùng cơ,1
"Có mỗi thế mà phải bóc phốt
mình góp ý cho chủ quán là đc mà em",0
Làm hàng ăn chắc chắn phải có rác,1
Để cho người ta làm ăn đi b,1
Quán ng ta bé có bằng đấy bàn thôi.có khi chưa kịp dọn đã có ng khác ngồi vào bàn rồi . Cũng chẳng ai khách đang ăn lại đi quét rác bao giờ . Giờ bạn e vào nhà e chơi uống nước e có … See more,0
Hoài Mai tôi thấy ăn kinh thật,1
Khánh Linh tự nhiên thèm mì cay quá,1
"Quán đông nên ngta chưa kịp dọn thôi mà, có gì mà b căng thẳng quá vậy. Tự nhiên đi PR ngược lại cho quán rồi ))",0
Nma vẫn thích ăn gì hợp nước mì,2
"Hôm E đi ăn gọi mì cay kim chi, bt ít còn đc 1m hôm đó đi thì k có miếng nào
n k quá quan trọng nhưng hỏi nv thì nv bảo quán E mì cay kim chi là nấu bằng nc kim chi thôi, k có miếng kim chi. Chủ quán thì bảo bt vãn có 1-2m kim chi mà e, chắc bếp cho … See more",0
Vẫn ngonnnn,2
ăn gì cả nhà ơi có ship nhé,1
Ngon view đẹp,2
My cay ở đây t thấy okila nhất luôn ấy khách đông chưa kịp dọn thôi thông cảm hoặc góp vs chủ hoặc bảo nvien dọn chỗ là đc mà vđề cũng đâu có gì to tát đâu mà để ngta còn làm ăn chứ b,0
"Mình cũng là người bán hàng ăn . Theo quan điểm của mình , ngay lúc ấy b góp ý vs quán . Đó mới là điều họ cần và nó cũng là cái thực tế . Chứ k nên ntn , sẽ bị mất quan điểm",1
T đi 2 người thì bát của t có ruồi ăn hết mới thấy ở dưới xong gọi chủ quán ra chủ quán xin lỗi và bảo miễn phí cho 1 bát mà có con ruồi,1
"Còn khâu vệ sinh thì e nghĩ mình nên góp ý với chủ quán để người ta cải thiện. Vì chả quán nào hoàn hảo tất cả được, đôi khi xảy ra vấn đề. Góp ý mà chủ quán có thái độ không tiếp nhận ý kiến của mình thì mình … See more",0
Chuyện là hôm qua bọn mình đến quán ăn lẩu vì đọc được khá nhiều cmt khen về quán cho đến khi bước vào thì phải nói là quán ngập rác giấy ăn đồ ăn vương vãi kín sàn. Mình không nói quá đâu ạ giấy ăn rơi kín sàn bọn mình không tìm nổi 1 bàn sạch sẽ để ngồi định đi về nhưng nghĩ lại thôi. Không nói đến đồ ăn nhưng chủ bật phim to x10 làm bọn mình không nói chuyện được gì chỉ im lặng ăn rồi đi về.Lẩu cũng không quá đặc sắc bọn mình ăn hết một nửa rồi đứng dậy .,0
Đông quá chưa kịp dọn thì k tránh khỏi đâu ạ,1
Phan Ngọc Hà,1
địt mẹ vậy cũng bóc phốt nữa . lắm chuyện . bh đúng kiểu bị ngáo quyền lực hết cmnr ấy,0
T toàn nv. Đặc biệt là họ bẩn sau họ tự ế khách thui.,0
Trần Thị Thanh tư vấn đê,1
"Chắc e ấy k dám nói thẳng với chủ quán nên mới về nhà lên mạng góp ý
Lần sau đi đâu k vừa ý thì cứ mạnh dạn lên tiếng e nhé, chủ quán k ăn thịt e đâu mà sợ",0
Chắc tại nhiều quán mì cay mở ra quá mà quán bạn này lại đông khách hơn đó mà ^^,1
GÓC BÓC PHỐT,0
Trầnn Hà đm quán thân iu đây mà,1
Ăn ngon hợp khẩu vị mỗi tội càng ngày càng ít topping,2
Chưa kể ở quán có 1 bạn nhân viên môi thâm thâm ấy ord cho khách toàn trợn mắt lên. Sợ thế cơ chứ,0
"HuyenTrang Pham Trần Phương Trinh nhiều giấy cũng bị bóc phốt hả . thấy giá cũng đc , chắc hợp khẩu vị mình :))) đi mấy quán khác chẳng ưng. phải như ce mình , quán cá mực vừa đắt vừa chán , ăn bở bở ý nhỉ :)))",0
Vậy đây là góp ý hay bóc phốt mong quán thấy thì ib riêng cho quán mang lên đây để bàn tán thì là góp ý à??,0
Ăn ngon mình thấy giá còn rẻ,2
"Ra Spoon&Pencil ăn thử đi c cũng lẩu tok mà em thấy ok, cả gà các kiểu cũng ngon",2
"Làng Cổ e thấy ăn cũng được, không gian rộng rãi, có nhiều khu phòng riêng để chọn nhưng nhân viên take care chán vãi chưởng :)) Bác ib đặt thì lấy menu luôn, đặt trc nồi lẩu chẳng hạn xong ra đấy gọi thêm hoặc bảo chị quản lý tư vấn cũng đc",0
Ai nói gì nói mình vẫn thấy mì cay ngon,2
"Quán cũng hơi vô ý thật phục vụ k dc hoan hỷ lắm nhưng ngon hicc
mong quán sửa đổi nè",2
"bẩn như thế mà cmt cứ bênh thôi, bẩn thì phải góp ý chứ không được phốt à ? hay bẩn là chưa đủ để phốt vậy mấy con giời",0
B nên góp ý với chủ quán,1
Tất nh… See more,1
"Mình ăn ở đây 1 lần gọi mì cay , cái kim chi hôm đấy ăn chua kinh khủng , nước cũng rất chua luôn . Chua mà không ăn nổi luôn ấy . Không hiểu mì cay kiểu gì :))) cay không thấy chỉ thấy chua",0
Hải Yến thì kêu nta dọn,1
"Giờ rw thật bị tap còn seeding ảo thì lại được khen
đúng thật là chủ tus nên dùng từ góp ý cho nhẹ nhàng nhưng quán cũng phải nhìn nhận lại, đúng là quán bẩn ý mình đến lần nào cũng bừa bộn giấy má k dọn, kể cả đông thì vệ sinh quán vẫn phải đảm bảo… See more",0
Vậy sao k thử qán spoon nhỉ.t khá thích qán này mà giờ hay chuyển địa điểm trc t tìm địa chỉ 503 ra nó là cửa hàng kính,2
"Giấy nhiều chứng tỏ đông khách . Ngon thì mới đông chứ ạ . Ng ta đông không kip dọn dẹp bạn hoan hỉ đi ạ . Em thấy ở đây ngon, trời mưa do bài phốt của bạn thèm quá tí nữa phải đi ăn mới được",0
"rcm mnguoi ăn quán hi noddles này nha , quán có đông nên các b ấy còn sơ suất chứ đồ ăn thì 10 đỉm , mẹ mình còn mê",2
Hoàn Giang nói gì đi chị :))),1
"Chào bạn , mình rất xl vì bạn có trải nghiệm k tốt ở quán . Quán nhà mình làm kinh doanh gia đình và thuê thêm 2 bạn chạy bàn tuy nhiên do mới thay đổi nhân sự 2 bạn mới đi làm được 1 tuần thôi quán đông cũg k thể take care hết được khách . Ai làm qu… See more",2
Ngọc Khánh quán tủ nè,1
Cứ kêu hssv k dám mở mồm ra nói à ? Chủ thái độ thì mới phốt chứ đúng bọn Gen Z giờ suy nghĩ buồn cười quá,1
Trường MN Nghĩa Trung chân dung cô giáo phượng ăn quỵt 3tr k trả,1
Chuẩn ngon giá cả hợp lý,2
Huyền Trang lâu lắm r em ch ăn,1
"phốt hay thật, như L...",2
Lịch sự phục vụ nhanh,1
"Có hôm vào ăn do thấy bật điều hoà ngồi cho mát vì cũng khá nóng, vào ngồi order xong thì quán tắt đi ngồi ăn nóng vãi",1
Ngon mà với giá v cũng kp là đắt còn dơ thì do xui th chứ t đi ăn nhiều quán cũng kh đến nỗi,2
Quán đông quá mà,1
Bộ chỉnh âm cá nhân hóa En… See more,1
"hồi tết cũng đi ăn 1 lần với b, đồ ăn ngon mà mỗi tội quán hơi bẩn",0
Nguyễn Công Tử nói gì đi,1
Mình nghĩ nếu bạn muốn góp ý bạn có thể nói luôn với quán hôm đó hoặc nhắn tin fb để quán sửa đổi. Chứ bạn lên đây ghi chữ bóc phốt to đùng mình thấy chưa hợp lí :)),0
Nguyễn Phương Anh,1
Mn kể cũng lạ! Ngta đi ăn ngta bỏ tiền mất tiền để mua lại những thứ k vừa ý ngta góp ý! Thì lại kêu chuyện nhỏ! Thế v giờ bỏ tiền ra ăn là k được chê à? Có điều b này dùng từ bóc phốt hơi nặng dùng góp ý thôi!,0
"Còn cá nhân mình đánh giá thì đồ ăn ở đây ngon, hợp khẩu vị, tháng ăn 31 lần.",2
"Này thì phốt cái gì k biết
quán mới chuyển đổi nhân viên dọn dẹp chậm là bình thường",1
Thủy Thủy mình ăn hôm t6 tuần trc vẫn oke đấy chứ,2
Mình ăn mấy lần thì công nhận nó lắm rác thật,1
"GÓC BÓC PHỐT 
Hi noodles_173 trường chinh nam định 
Chuyện là hôm qua bọn mình đến quán ăn lẩu vì đọc được khá nhiều cmt khen về quán cho đến khi bước vào thì phải nói là quán ngập rác giấy ăn đồ ăn vương vãi kín sàn. Mình không nói quá đâu ạ giấy ăn rơi kín sàn bọn mình không tìm nổi 1 bàn sạch sẽ để ngồi định đi về nhưng nghĩ lại thôi. Không nói đến đồ ăn nhưng chủ bật phim to x10 làm bọn mình không nói chuyện được gì chỉ im lặng ăn rồi đi về.Lẩu cũng không quá đặc sắc bọn mình ăn hết một nửa rồi đứng dậy .
Mong quán thấy và sửa đổi ạ",0
Mình đi ăn lúc nào cũng thấy đông nhưng nhắc nhân viên dọn bàn giúp mình thì cũng được các bạn dọn chứ k có thái độ. Quán mô hình gia đình và diện tích nhỏ mà đông khách nên cũng hoan hỉ. Đồ ăn mình thấy hợp vị cả mẹ mình hay bọn trẻ con đều ưng ở đây.… See more,2
Về nhà ăn cho sạch hihii,1
Đồ ăn ngon nhưng mà bàn ghế ko sạch thật kiểu ko vệ sinh lại ấy,2
Lưu Hồng Hạnh,1
"Hẹ hẹ quán này t thấy chủ take care cũng chán cơ. T thấy đặt trên sàn cao quá nên e có ib riêng, t chẳng hiểu quán đông đến cỡ nào mà rep tin nhắn của khách cũng khó khăn quá cơ :)) bảo như lúc ý đông quá không check được thôi thì t không nói, t cmt và… See more",0
"T nhớ mấy năm trc đi ăn mì cay mà đúng chán, giờ cảm nhận đc của t là k đáng tiền và kbh quay lại. Mặc dù t ở TB và rất hay sang NĐ chơi",2
"Mình thấy góp ý bình thường mà, nhiều ng ngta ngại ko muốn lộ mặt là quyền riêng tư thôi, cũng có bóc phốt quá nặng nề đâu, mấy vấn đề này quán để ý cải thiện là đc mà",0
Quán mình hay ăn hả Lưu Thuý Hồng?,2
Hi noodles_173 trường chinh nam định,1
Mai Hằng Nam Anh Phuc Mai Duong Có phải quán hôm nọ các bạn ăn đây ko.,1
"QUÁN ĂN NGON , phốt thì phốt khi nch với chủ hay nvien mà người ta ko chịu giải quyết , chứ đây cứ tâm ngẩm tầm ngầm ăn xong về phốt thì đến chịu",2
"Quán đông nv chưa dọn kịp thì b gọi nv ra dọn đc mà , hoặc nếu cảm thấy k vừa ý thì góp ý thẳng vs chủ quán , quán tiếp 1 ngày k biết bn khách đâu phải tiếp mỗi bạn đâu mà :)) đăng kiểu nhấn mạnh chữ bóc phốt để chặn đường sống ng khác thì b cũng phải … See more",0
Em thấy ngon nha ạ . Bị nghiện luôn ấy . Quán đông khách nên k tránh khỏi sai sót . Tự nhiên bác lên tus e phải chạy ra Hi ăn luôn cho đỡ thèmmmm,0
"Ẩn danh xong còn dùg từ ngữ quá nặng nề , đôi khi b đăng phốt ngta vì những cái quá đỗi bình thường ở các quán . Mình có thể góp ý ngay với chủ quán lúc đó hoặc tế nhị hơn là về nhà có sđt thì nt hoặc gđ . K bênh quán nhưng mình cũg k bênh bạn , nên có… See more",1
"Ăn 1 lần duy nhất kbh qlai , đồ ăn dở 3-4ng ăn thanh toán hết 650k hơi giật mình , mức giá đó k phù hợp chất lượng =))",0
"Nếu quán bẩn thì sinh ra cái mồm làm gì , k vừa ý thì ra góp ý với họ là xong . Sống làm đéo gì cứ phải làm quá lên thế . Ví dụ đang ăn họ mang chổi xẻng ra quét thì lại bảo họ đéo tôn trọng . Thế đx mở mồm ra bảo họ quét hộ e chưa e gái . Thẳng thắn t… See more",0
Chứ có cgi đâu mà BÓC PHỐT nta,0
"Quán có tầng 2, nếu k ưng tầng 1 thì mình lên tầng 2 ngồi. Chứ khách đang ngồi ăn mà cầm chổi ra quét thì có khác gì đuổi khéo khách đâu =))))",1
"Vấn đề này thì b góp ý với quán dc mà , làm gì đến mức dùng từ “ Bóc Phốt “ nhạy cảm thế ạ . B là khách , b bỏ tiền thì b có quyền yêu cầu , không hài lòng chỗ nào thì b bảo ngta 1 câu , việc gì ko nói mà mang ấm ức về nhà viết bài đăng lên . Câu chuyệ… See more",0
Này chỉ nên là *góc góp ý* thui ha,1
Huyền Nguyễn quán m bảo à,1
Huhu quán bán ngon / đông khách vch kun.,2
Chị chủ quán nhiệt tình,1
"Quán đông có thể nv chưa dọn dẹp kịp , bạn có thể góp ý mà, chứ vck t là thích ăn mỳ cay ở đây, trà chanh ngon nhé",2
"Êu ơi thề mình ăn mấy lần rồi quán có lối đi bé tí chị chủ thì siêu to khổng lồ mấy lần chị ý đi mà như kiểu chiếm hết cả quán
yêu cầu làm quán to hơn để chủ và khách né nhau",2
Đăng làm gì. Trên đây 9ng 10 ý mình ko ưng thì cho next luôn sau khỏi ghé,1
"T đến lúc nào cũng trong tình trạng đông nghịt, đợi bàn ăn xong là tự ra lau bàn cho sạch rồi ngồi luôn vì các bạn nv cũng có thu dọn tất bật chứ k phải k dọn, mình muốn sạch nhanh thì mình chủ động. Còn không thì đợi các bạn ấy dọn cũng được .",0
Ko nhon ko hợp ý thì cho next sau khỏi ghé quán,1
Linhh Phươngg ôi thôi luôn,0
"Có gì thì góp ý luôn với chủ quán b, mình thấy c ấy rất thiện chí nghe phản hồi của khách mà. Chắc vừa xong 1 đợt khách đông đang mệt nên chưa dọn kịp thôi chứ hay ra ăn thấy cũng đâu đến mức bẩn như b nói",2
Lẩu tok ngon ạ,2
"Một câu "" Chị ơi chị bật nhỏ tiếng tivi lại đc k ạ"" ""Bạn ơi bạn dọn giúp mình cái bàn này đc k… See more",1
"Quán này ngon lắm, rất đáng thử!",2
"Dở tệ, không bao giờ quay lại",0
Bình thường thôi,0
Cháo trai Trần Khát Chân – một bát cháo 20k giữa những ngày Hà Nội lạnh,1
"Em ăn hơn chục năm, chưa bao h bị chửi, nên cứ ăn thôi. Đến quán thì ngồi bàn chờ có người hỏi order thì mình gọi, ăn xong gửi tiền đi về :))",0
SAN FU LOU và trải nghiệm hông được vui,1
"+ Vịt quay: 6/10, không đặc sắc",0
"+ Gỏi gà: Chỉ vị mặn, và mình có thể cảm nhận được là gà này đã ướp lâu, gà bị bở và mặn, mình có bảo nhân viên và quán đã đưa một đĩa khác (gà cũ + trộn thêm rau nên không khác gì 
)",0
Bát nc châm ngon điên lun c ạ,2
Cho xin d/c,1
- Nhân viên: Không gian kín nên có thể nghe được tiếng nhân viên nói chuyện hơi ồn,0
Xin tên quán dimsum bình dân,1
Đoàn thị điểm ăn k ngon ạ,2
"Bát bún của nhà này ưu điểm là miếng thịt thái dầy, nước chấm ngon chứ còn nước dùng thì cũng bình thường. Nhà gần đấy nên thi thoảng cũng ra ăn, nói là chửi thì cũng không phải kiểu văng lz, b`, mà là kiểu nói kháy mà mấy ông Bắc hay gọi là thâm thuý ấy =))",0
"Nước dùng toàn mì chính có ngon đâu, dc cái thịt thà chất lượng thái miếng to bản",2
"Đúng kiểu Chí Phèo chửi cả làng Vũ Đại, nhưng ai cũng nghĩ nó trừ mình ra
chắc chủ thớt đợi nó chửi mình mới tính",1
quán nào vibe như ngan chị Nhàn auto né,1
Ngoài YongKang ra t từ chối hết các quán dimsum khác,1
"Anh Quỳnh Trương Hồ Phương Trang
nào thẩm đê",1
Cá nhân mình thấy bà Thảo vẫn ngon hơn bên ĐTĐ,2
"SAN FU LOU và trải nghiệm hông được vui 
Đợt này thời tiết Hà Nội lạnh nên mình đã chọn một quán Dimsum để thưởng thức, và mình chọn San Fu Lou vì xem review có vẻ là khá tốt và còn view nhà hát nữa. Nhưng trải nghiệm hôm nay thật sự là buồn luôn ạ 
- Đầu tiên mình sẽ +1 điểm vì đồ ăn lên khá nhanh và lên hết một lượt luôn
- Đánh giá đồ ăn: Vị của các món đối với mình là mức trung bình
+ Tô mì: sợi mì dính, bở, đối với mình là thua xa mì vằn thắn Phương Béo
+ Dimsum các loại: không đặc sắc, nhân không cảm nhận được độ đậm đà và độ ngọt của thịt
+ Gỏi gà: Chỉ vị mặn, và mình có thể cảm nhận được là gà này đã ướp lâu, gà bị bở và mặn, mình có bảo nhân viên và quán đã đưa một đĩa khác (gà cũ + trộn thêm rau nên không khác gì 
)
+ Vịt quay: 6/10, không đặc sắc
- Nhân viên: Không gian kín nên có thể nghe được tiếng nhân viên nói chuyện hơi ồn
=> Tổng thể: đồ ăn, không gian cảm giác không đáng với giá tiền. Sau đấy vì buồn mình đổi sang quán Dimsum bình dân ăn thấy ngon hơn nhiều chỉ với hơn 100 cá 
 ( ảnh cuối)",2
Mình vẫn trung thành cô Ban bún bung A6 Tôn Thất Tùng =))))),1
